prop,propLabel,paperCount
http://orkg.org/orkg/predicate/P37539,Metal used,10
http://orkg.org/orkg/predicate/P15637,Technology sellers,10
http://orkg.org/orkg/predicate/P18054,Deposit Date,10
http://orkg.org/orkg/predicate/P15607,Vendor,10
http://orkg.org/orkg/predicate/P15629,Odds ratio (95% CI),10
http://orkg.org/orkg/predicate/P41468,Uptake rate unit,10
http://orkg.org/orkg/predicate/P41024,has been evaluated in the City,10
http://orkg.org/orkg/predicate/P15597,Chronologic age in months at the beginning of the study,10
http://orkg.org/orkg/predicate/P15626,% who develop MS from MON (%),10
http://orkg.org/orkg/predicate/P7047,Scope,10
http://orkg.org/orkg/predicate/P37542,Homo or heterometallic complex,10
http://orkg.org/orkg/predicate/P41452, MEMS switch type,10
http://orkg.org/orkg/predicate/P15139,Criteria Economic Activity’s size (small scale of operat.),10
http://orkg.org/orkg/predicate/P15598,Cognitive tests,10
http://orkg.org/orkg/predicate/P37130,KM culture,10
http://orkg.org/orkg/predicate/P15058,Types of feedback,10
http://orkg.org/orkg/predicate/P15625,MS development,10
http://orkg.org/orkg/predicate/P23138,95% CI of successfully treated cases,10
http://orkg.org/orkg/predicate/P15332,Events/ (papers),10
http://orkg.org/orkg/predicate/P37544,Application ,10
http://orkg.org/orkg/predicate/P41284,Technology type,10
http://orkg.org/orkg/predicate/P15345,EKC Turnaround point(s) 2,10
http://orkg.org/orkg/predicate/P37123,Knowledge and its status,10
http://orkg.org/orkg/predicate/P41289,Temperature sensor type,10
http://orkg.org/orkg/predicate/P41449,Real down-state capacitance - Cr (pF),10
http://orkg.org/orkg/predicate/P23136,No of cats with ≥50% - <100% reduction in SF,10
http://orkg.org/orkg/predicate/P41073,Average primary production,10
http://orkg.org/orkg/predicate/P41552,Nanomaterial,10
http://orkg.org/orkg/predicate/P37125,Types of knowledge flows,10
http://orkg.org/orkg/predicate/P23137,No of cats with 100% reduction in SF,10
http://orkg.org/orkg/predicate/P23134,No of cats that were failures,10
http://orkg.org/orkg/predicate/P37340,Unit (nitrogen fixation rates),10
http://orkg.org/orkg/predicate/P41450,Capacitances ratio (Cr/ Ca),10
http://orkg.org/orkg/predicate/P37541,Ligand,10
http://orkg.org/orkg/predicate/P23174,Primary outcomes   ,10
http://orkg.org/orkg/predicate/P23135,No of cats with >0% - <50% reduction in SF,10
http://orkg.org/orkg/predicate/P41286,Working fluid,10
http://orkg.org/orkg/predicate/P37334,Venue,10
http://orkg.org/orkg/predicate/P25019,Nb-Based Material,10
http://orkg.org/orkg/predicate/P37338,Lower limit (nitrogen fixation rates),10
http://orkg.org/orkg/predicate/P41380,Sampling depth covered (m),10
http://orkg.org/orkg/predicate/P41025,has been evaluated in the Country,10
http://orkg.org/orkg/predicate/P20010,study dates,10
http://orkg.org/orkg/predicate/P18003,hasInteractionwithMasterData,10
http://orkg.org/orkg/predicate/P15624,Patients,10
http://orkg.org/orkg/predicate/P41447,Relative dielectric constant,10
http://orkg.org/orkg/predicate/P37120,"Organizational processes, which requires knowledge",10
http://orkg.org/orkg/predicate/P15138,Political (legal aspects) Governmnt regulation,10
http://orkg.org/orkg/predicate/P15010,Intended use,10
http://orkg.org/orkg/predicate/P37124,Stages of knowledge development,10
http://orkg.org/orkg/predicate/P15009,Intended audience,10
http://orkg.org/orkg/predicate/P37345,Publication date,10
http://orkg.org/orkg/predicate/P43011,has business competence,10
http://orkg.org/orkg/predicate/P15630,Sensitivity (95% CI),10
http://orkg.org/orkg/predicate/P41198,Positioning in the logistics chain,10
http://orkg.org/orkg/predicate/P43097,LOD (µM),10
http://orkg.org/orkg/predicate/P25020,Main Products,10
http://orkg.org/orkg/predicate/P7000,has material,10
http://orkg.org/orkg/predicate/P41451,Contact area  (microns2),10
http://orkg.org/orkg/predicate/P41446,Thickness of the dielectric layer (microns),10
http://orkg.org/orkg/predicate/P43096,Reference Electrode,10
http://orkg.org/orkg/predicate/P38003,dataset size,10
http://orkg.org/orkg/predicate/P15140,Social Autonomy and flexibility,10
http://orkg.org/orkg/predicate/P37127,"Human capital (Roles and accountabilities, KM stakeholders)",10
http://orkg.org/orkg/predicate/P15627,Diagnostic criteria for MS (CDMS),10
http://orkg.org/orkg/predicate/P34139,Query language,10
http://orkg.org/orkg/predicate/P41558,Has a unit,10
http://orkg.org/orkg/predicate/P37128,Processes (knowledge activities applied and embedded within organizational processes),10
http://orkg.org/orkg/predicate/P37122,KM objectives,10
http://orkg.org/orkg/predicate/P15631,Specificity (95% CI),10
http://orkg.org/orkg/predicate/P18004,hasStakeholders,10
http://orkg.org/orkg/predicate/P41448, Apparent capacitance - Ca (pF),10
http://orkg.org/orkg/predicate/P43025,Number of tokens,10
http://orkg.org/orkg/predicate/P39067,Environmental sustainability,10
http://orkg.org/orkg/predicate/P37129,Technology and infrastructure,10
http://orkg.org/orkg/predicate/P15008,Criteria defined by,10
http://orkg.org/orkg/predicate/P37339,Upper limit (nitrogen fixation rates),10
http://orkg.org/orkg/predicate/P15179,Data processing,10
http://orkg.org/orkg/predicate/P3004,Precision,10
http://orkg.org/orkg/predicate/P15415,Number of MIT countries,10
http://orkg.org/orkg/predicate/P41199,Decision-making level,10
http://orkg.org/orkg/predicate/P43095,Type of Biosensor,10
http://orkg.org/orkg/predicate/P15416,egions most affected by the MIT,10
http://orkg.org/orkg/predicate/P37540,Nuclearity,10
http://orkg.org/orkg/predicate/P5081,purpose,10
http://orkg.org/orkg/predicate/P23104,Number,10
http://orkg.org/orkg/predicate/P18002,hasDocumentation,10
http://orkg.org/orkg/predicate/P15007,Conducted by,10
http://orkg.org/orkg/predicate/P37138,Custom3,10
http://orkg.org/orkg/predicate/P15178,System integration,10
http://orkg.org/orkg/predicate/P37126,"Activities, behaviours, means [for knowledge development and/or for knowledge conveyance and transformation",10
http://orkg.org/orkg/predicate/P15623,Follow-up time/ total observation time after MON n M/F,10
http://orkg.org/orkg/predicate/P15628,Method to detect OCBs,10
http://orkg.org/orkg/predicate/P34138,Has web application,10
http://orkg.org/orkg/predicate/P37121,"Products and services, which requires knowledge",10
http://orkg.org/orkg/predicate/P15177,Technical infrastructure,10
http://orkg.org/orkg/predicate/P41288,Power (mW),10
http://orkg.org/orkg/predicate/P41285,Heater material,10
http://orkg.org/orkg/predicate/P41022,Response time (ms),9
http://orkg.org/orkg/predicate/P41934,Synechococcus abundance (lower limit),9
http://orkg.org/orkg/predicate/P15656,Activity,9
http://orkg.org/orkg/predicate/P41332,OWL type,9
http://orkg.org/orkg/predicate/P41003,Has Datasets,9
http://orkg.org/orkg/predicate/P37237,VUVSpec_wllow[nm],9
http://orkg.org/orkg/predicate/P37235,paper:journal,9
http://orkg.org/orkg/predicate/P37239,VUVSpec_detector,9
http://orkg.org/orkg/predicate/P41023,Sensitivity (/kPa),9
http://orkg.org/orkg/predicate/P5,uses,9
http://orkg.org/orkg/predicate/P41074,Unit (average primary production),9
http://orkg.org/orkg/predicate/P15660,Other Measurements,9
http://orkg.org/orkg/predicate/P41937,Picoeukaryotes abundance (upper limit),9
http://orkg.org/orkg/predicate/P41745,paper:type,9
http://orkg.org/orkg/predicate/P15015,Tested usability or user eTperience,9
http://orkg.org/orkg/predicate/P43147,Reactor,9
http://orkg.org/orkg/predicate/P15480,Total capital investment (MV),9
http://orkg.org/orkg/predicate/P37401,Nanoparicles preparation method ,9
http://orkg.org/orkg/predicate/P15664,Anonymistion approaches,9
http://orkg.org/orkg/predicate/P24009,Has definition,9
http://orkg.org/orkg/predicate/P30012,Has output,9
http://orkg.org/orkg/predicate/P41314,Unit of the particle size of nanoparticle,9
http://orkg.org/orkg/predicate/P15212,Operating conditions,9
http://orkg.org/orkg/predicate/P42018,Gas response (S=Ra/Rg),9
http://orkg.org/orkg/predicate/P43156,Efficiency,9
http://orkg.org/orkg/predicate/P39061,Detection limit (Pa),9
http://orkg.org/orkg/predicate/P37238,VUVSpec_wlup[nm],9
http://orkg.org/orkg/predicate/P41814,Properties,9
http://orkg.org/orkg/predicate/P41736,Cargo,9
http://orkg.org/orkg/predicate/P15479,ISBL cost (MV),9
http://orkg.org/orkg/predicate/P37658,Hardware,9
http://orkg.org/orkg/predicate/P5096,rule,9
http://orkg.org/orkg/predicate/P41334,Existing ontologies,9
http://orkg.org/orkg/predicate/P43236,Temporal Integration,9
http://orkg.org/orkg/predicate/P41021,Piezoresistive Material,9
http://orkg.org/orkg/predicate/P41860,has system characteristics,9
http://orkg.org/orkg/predicate/P37404,Drug entrapment efficiency,9
http://orkg.org/orkg/predicate/P34564,has preparation method,9
http://orkg.org/orkg/predicate/P15123,Procedure,9
http://orkg.org/orkg/predicate/P16013,Overall,9
http://orkg.org/orkg/predicate/P43149,Product,9
http://orkg.org/orkg/predicate/P37241,VUVSpec_Calibration[Y/N],9
http://orkg.org/orkg/predicate/P15125,Concluding remarks,9
http://orkg.org/orkg/predicate/P15374,Time (s),9
http://orkg.org/orkg/predicate/P41287,Bandwidth (Hz),9
http://orkg.org/orkg/predicate/P15016,Tested driving performance,9
http://orkg.org/orkg/predicate/P35207,95% confidence interval lower limit,9
http://orkg.org/orkg/predicate/P15057,Benefits,9
http://orkg.org/orkg/predicate/P15658,Variables (1),9
http://orkg.org/orkg/predicate/P7050,Metadata,9
http://orkg.org/orkg/predicate/P41291,Sensitivity (mV/g),9
http://orkg.org/orkg/predicate/P15301,Author’s conclusions,9
http://orkg.org/orkg/predicate/P43234,has viewpoint,9
http://orkg.org/orkg/predicate/P38002,Query,9
http://orkg.org/orkg/predicate/P25021,Observed Rate,9
http://orkg.org/orkg/predicate/P43235,Fidelity status,9
http://orkg.org/orkg/predicate/P41333,Integrity constraints,9
http://orkg.org/orkg/predicate/P41959,Data Level (M3),9
http://orkg.org/orkg/predicate/P15331,Journals/ (papers),9
http://orkg.org/orkg/predicate/P18001,hasMappingtoSource,9
http://orkg.org/orkg/predicate/P43148,Conversion,9
http://orkg.org/orkg/predicate/P15001,related to,9
http://orkg.org/orkg/predicate/P7211,Ontology,9
http://orkg.org/orkg/predicate/P35077,Issue,9
http://orkg.org/orkg/predicate/P40005,Preprocessing required,9
http://orkg.org/orkg/predicate/P43032,Has best-in-class management practices,8
http://orkg.org/orkg/predicate/P38000,supported data modelling language,8
http://orkg.org/orkg/predicate/P15429,Close to boundary,8
http://orkg.org/orkg/predicate/P43098,has form,8
http://orkg.org/orkg/predicate/P41907,Mathematical model,8
http://orkg.org/orkg/predicate/P35229,Has preprocessing steps,8
http://orkg.org/orkg/predicate/P43033,Map of software products for best practices,8
http://orkg.org/orkg/predicate/P15252,Y2NE (feedback hypothesis ),8
http://orkg.org/orkg/predicate/P37119,Classifier accuracy,8
http://orkg.org/orkg/predicate/P34140,Results format,8
http://orkg.org/orkg/predicate/P43035,Represent edges,8
http://orkg.org/orkg/predicate/P23163,Interventionist ,8
http://orkg.org/orkg/predicate/P41782,Surface functionalized with,8
http://orkg.org/orkg/predicate/P15425,Ranker,8
http://orkg.org/orkg/predicate/P37545,Geographical scope,8
http://orkg.org/orkg/predicate/P40008,Minerals Identified (Terrestrial samples),8
http://orkg.org/orkg/predicate/P41200,Type of process,8
http://orkg.org/orkg/predicate/P37143,Publisher,8
http://orkg.org/orkg/predicate/P41186,Minimum experimental range,8
http://orkg.org/orkg/predicate/P15615,"Robustness against
image
manipulation",8
http://orkg.org/orkg/predicate/P42016,Sensitivity (nm/°C),8
http://orkg.org/orkg/predicate/P15308,Subjects,8
http://orkg.org/orkg/predicate/P34137,Content,8
http://orkg.org/orkg/predicate/P4077,source code,8
http://orkg.org/orkg/predicate/P43000,has Customer Interaction,8
http://orkg.org/orkg/predicate/P35000,Sentence Classifier,8
http://orkg.org/orkg/predicate/P35131,Interpretation,8
http://orkg.org/orkg/predicate/P41005,Correction methods,8
http://orkg.org/orkg/predicate/P7221,Ontology,8
http://orkg.org/orkg/predicate/P15366,Confidentiality (Privacy) Technique,8
http://orkg.org/orkg/predicate/P15012,Tested various designs,8
http://orkg.org/orkg/predicate/P15426,Computational complexity,8
http://orkg.org/orkg/predicate/P43155,BET,8
http://orkg.org/orkg/predicate/P35023,Only Phrases Extraction Performance F-score,8
http://orkg.org/orkg/predicate/P43153,Light intensity,8
http://orkg.org/orkg/predicate/P23167,Significant Results ,8
http://orkg.org/orkg/predicate/P15417,Method/Technique(s)/ Database,8
http://orkg.org/orkg/predicate/P43012,has organization competence,8
http://orkg.org/orkg/predicate/P35184,Type of sample,8
http://orkg.org/orkg/predicate/P39049,Personalisation features,8
http://orkg.org/orkg/predicate/P35206,RO estimate,8
http://orkg.org/orkg/predicate/P40009,"Iron Position (nm, VNIR-SWIR Terrestrial Samples)",8
http://orkg.org/orkg/predicate/P15427,Density,8
http://orkg.org/orkg/predicate/P41007,Structural Information,8
http://orkg.org/orkg/predicate/P43143,Conclusions,8
http://orkg.org/orkg/predicate/P41555,"vuvspec_irradiance [H I,H$$_2$$N I,N$$_2$$,O I]",8
http://orkg.org/orkg/predicate/P39054,Development in,8
http://orkg.org/orkg/predicate/P41829,Bias (V),8
http://orkg.org/orkg/predicate/P41847,Paper type,8
http://orkg.org/orkg/predicate/P43029,Represents SCOR metrics,8
http://orkg.org/orkg/predicate/P39053,Alligned with FAIR principles,8
http://orkg.org/orkg/predicate/P41016,LPR Channel used (MHz),8
http://orkg.org/orkg/predicate/P15136,Autonomy and flexibility,8
http://orkg.org/orkg/predicate/P15127,Governmnt regulation,8
http://orkg.org/orkg/predicate/P43049,"Scope an organizational extent: internal (I), dyadic relationship (D), external (E), inter-business network (N)",8
http://orkg.org/orkg/predicate/P15428,Diversity,8
http://orkg.org/orkg/predicate/P15132,Activity’s size (small scale of operat.),8
http://orkg.org/orkg/predicate/P15431,Probabilistic/ uncertainty of ranker,8
http://orkg.org/orkg/predicate/P43034,Represent vertices,8
http://orkg.org/orkg/predicate/P15611,Invisibility,8
http://orkg.org/orkg/predicate/P41666,Ontologies which have been used as referenced,8
http://orkg.org/orkg/predicate/P41197,Type of industry,8
http://orkg.org/orkg/predicate/P43036,Consider various materials,8
http://orkg.org/orkg/predicate/P15337,Publication type Period,8
http://orkg.org/orkg/predicate/P43027,Shows market interactions ,8
http://orkg.org/orkg/predicate/P41797,Efficiency compared to non-functionalized nanoparticles,8
http://orkg.org/orkg/predicate/P37115,Has Priori Knowledge,8
http://orkg.org/orkg/predicate/P41670,Strain range (%),8
http://orkg.org/orkg/predicate/P43202,Detection range (microstrain),8
http://orkg.org/orkg/predicate/P15650,Max. reduction,8
http://orkg.org/orkg/predicate/P35003,Scientific Terms and Relations Extraction,8
http://orkg.org/orkg/predicate/P43203,Sensitivity (pm/microstrain),8
http://orkg.org/orkg/predicate/P23166,"Measurement, Rater ",8
http://orkg.org/orkg/predicate/P43050,Covers industry sector,8
http://orkg.org/orkg/predicate/P15094,Sensitivitya,8
http://orkg.org/orkg/predicate/P23168,Nonsignificant Results ,8
http://orkg.org/orkg/predicate/P15613,"Robustness against
statistical attacks",8
http://orkg.org/orkg/predicate/P18005,hasRepresentationMasterData,8
http://orkg.org/orkg/predicate/P43038,Has objective (o) or subjectivist (s) conceptualization,8
http://orkg.org/orkg/predicate/P41649,OWL-Time ontology,8
http://orkg.org/orkg/predicate/P41841,Rise time (s),8
http://orkg.org/orkg/predicate/P23165,Construct ,8
http://orkg.org/orkg/predicate/P41929,Community QA,8
http://orkg.org/orkg/predicate/P41421,OH (nm),8
http://orkg.org/orkg/predicate/P41650,Dcterms ontology,8
http://orkg.org/orkg/predicate/P15210,Configuration of system,8
http://orkg.org/orkg/predicate/P15612,"Payload
Capacity",8
http://orkg.org/orkg/predicate/P43047,"Cover level of granularity strategic (S), tactical (T) and operational (O)",8
http://orkg.org/orkg/predicate/P42015,Detection range (°C),8
http://orkg.org/orkg/predicate/P37240,VUVSpec_collection,8
http://orkg.org/orkg/predicate/P41743,Therapeutic effects of the carrier,8
http://orkg.org/orkg/predicate/P15248,No.,8
http://orkg.org/orkg/predicate/P23161,"Population/Procedure, Sample size",8
http://orkg.org/orkg/predicate/P43144,paper:key words,8
http://orkg.org/orkg/predicate/P41009,Average Thickness (m),8
http://orkg.org/orkg/predicate/P43048,"Follows methodological approach: inspiration (IS), induction (ID), deduction (D), synthesis (S), collaboration (C) and hybrid (H); evaluation (E)",8
http://orkg.org/orkg/predicate/P39153,has_analysis_approach,8
http://orkg.org/orkg/predicate/P15614,"Tolerance to RS
Steganalysis",8
http://orkg.org/orkg/predicate/P43026,Has physical material interactions,8
http://orkg.org/orkg/predicate/P39056,Test related data,8
http://orkg.org/orkg/predicate/P15430,Far from boundary,8
http://orkg.org/orkg/predicate/P34597,provided services,8
http://orkg.org/orkg/predicate/P39055,Online data availability,8
http://orkg.org/orkg/predicate/P15198,Standards and technologies used,8
http://orkg.org/orkg/predicate/P41187,Maximum experimental range,8
http://orkg.org/orkg/predicate/P7167,has application,8
http://orkg.org/orkg/predicate/P7086,includes,8
http://orkg.org/orkg/predicate/P15253,"YaNE (neutral hypothesis between nuclear energy consumption and economic growth 
)",8
